owner,repo,project,issue_number,title,created_at,closed_at,fix_time_days,comments,labels,html_url,closed_event_created_at,commit_id,commit_message,commit_date,total_changes,additions,deletions,changed_files,linked_to_commit,closure_type
scrapy,scrapy,scrapy/scrapy,6636,Reactor info logged twice,2025-01-28 18:29:48+00:00,2025-02-06 10:47:41+00:00,8.679085648148147,0,bug;logging,https://github.com/scrapy/scrapy/issues/6636,2025-02-06 10:47:41+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6632,Installed Scrapy in a new environment through Anaconda but can't run bench,2025-01-25 09:57:07+00:00,2025-01-27 10:21:32+00:00,2.0169560185185182,3,bug,https://github.com/scrapy/scrapy/issues/6632,2025-01-27 10:21:32+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6619,test_s3_export fails with boto3 >= 1.36.0,2025-01-18 16:25:28+00:00,2025-01-22 11:14:34+00:00,3.784097222222222,5,bug;good first issue;CI,https://github.com/scrapy/scrapy/issues/6619,2025-01-22 11:14:34+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6617,GCSFeedStorage does not support feed_options,2025-01-17 13:44:06+00:00,2025-01-23 16:06:47+00:00,6.099085648148148,9,bug;good first issue,https://github.com/scrapy/scrapy/issues/6617,2025-01-23 16:06:47+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6600,Investigate off-by-1 in `scrapy.cmdline._pop_command_name()`,2025-01-01 19:47:08+00:00,2025-01-14 15:40:25+00:00,12.828668981481483,4,bug;good first issue,https://github.com/scrapy/scrapy/issues/6600,2025-01-14 15:40:25+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6593,Fix Crawler.request_fingerprinter typing,2024-12-27 14:41:09+00:00,2025-01-07 09:40:51+00:00,10.791458333333331,3,bug;good first issue;typing,https://github.com/scrapy/scrapy/issues/6593,2025-01-07 09:40:51+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6505,return in finally can swallow exception,2024-10-22 16:21:43+00:00,2024-11-14 19:48:08+00:00,23.143344907407407,15,bug;good first issue,https://github.com/scrapy/scrapy/issues/6505,2024-11-14 19:48:08+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6504,Fix typing for Twisted 24.10.0,2024-10-22 14:40:29+00:00,2024-10-29 18:08:39+00:00,7.144560185185185,4,bug;CI;typing,https://github.com/scrapy/scrapy/issues/6504,2024-10-29 18:08:39+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6450,"Twisted 24.7.0rc1 deprecation: ""twisted.web.http.HTTPClient was deprecated in Twisted 24.7.0rc1: Use twisted.web.client.Agent instead""",2024-07-31 17:11:33+00:00,2025-01-28 09:29:48+00:00,180.67934027777775,9,bug;cleanup;wontfix,https://github.com/scrapy/scrapy/issues/6450,2025-01-28 09:29:49+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6398,Improve the docs of the dont_filter parameter of Request,2024-06-10 08:51:23+00:00,2026-02-10 08:49:11+00:00,609.9984722222222,0,bug;docs,https://github.com/scrapy/scrapy/issues/6398,2026-02-10 08:49:11+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6383,Error handling in contract parsing,2024-05-30 16:59:37+00:00,2024-06-05 04:34:47+00:00,5.482754629629629,2,bug;good first issue,https://github.com/scrapy/scrapy/issues/6383,2024-06-05 04:34:47+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6369,persist_file() can return a Deferred that is never awaited,2024-05-18 20:19:57+00:00,2026-03-24 09:52:58+00:00,674.5645949074075,3,bug;media pipelines,https://github.com/scrapy/scrapy/issues/6369,2026-03-24 09:52:58+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6365,Fix overridable methods in MediaPipeline,2024-05-15 15:03:25+00:00,2024-05-28 08:42:59+00:00,12.735810185185183,1,bug,https://github.com/scrapy/scrapy/issues/6365,2024-05-28 08:43:00+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6361,Remove top-level reactor imports from CrawlerProces/CrawlerRunner examples ,2024-05-14 09:52:47+00:00,2024-05-27 10:36:35+00:00,13.030416666666667,5,bug;good first issue;docs,https://github.com/scrapy/scrapy/issues/6361,2024-05-27 10:36:35+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6350,CachingHostnameResolver with CONCURRENT_REQUESTS_PER_IP fails,2024-05-08 21:22:20+00:00,2025-12-05 17:03:23+00:00,575.820173611111,8,bug,https://github.com/scrapy/scrapy/issues/6350,2025-12-05 17:03:23+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6343,Make certain args of `ScrapyAgent` and `TunnelingAgent` required,2024-05-07 08:23:10+00:00,2024-05-10 09:43:50+00:00,3.0560185185185187,1,bug,https://github.com/scrapy/scrapy/issues/6343,2024-05-10 09:43:50+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6342,"Set METAREFRESH_IGNORE_TAGS to [""noscript""] by default",2024-05-07 07:32:13+00:00,2024-05-10 07:47:41+00:00,3.0107407407407405,3,bug;good first issue;backward-incompatible,https://github.com/scrapy/scrapy/issues/6342,2024-05-10 07:47:41+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6328,'json' selector type not documented,2024-05-03 15:53:56+00:00,2024-06-06 05:55:57+00:00,33.5847337962963,4,bug;good first issue;docs,https://github.com/scrapy/scrapy/issues/6328,2024-06-06 05:55:57+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6308,Different behavior of `get_header` between urllib.Request and WrappedRequest,2024-04-06 16:52:05+00:00,2024-04-08 09:47:55+00:00,1.7054398148148149,4,bug;good first issue,https://github.com/scrapy/scrapy/issues/6308,2024-04-08 09:47:55+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6307,Scrapy and Great Expectations: Error - __provides__,2024-04-05 15:00:38+00:00,2024-04-29 14:28:01+00:00,23.97734953703704,12,bug,https://github.com/scrapy/scrapy/issues/6307,2024-04-29 14:28:01+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6292,Handle robots.txt files not utf-8 encoded,2024-03-15 13:17:43+00:00,2024-04-05 08:49:12+00:00,20.813530092592597,3,bug;good first issue,https://github.com/scrapy/scrapy/issues/6292,2024-04-05 08:49:12+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6286,WindowsRunSpiderCommandTest isn't skipped properly in the pinned envs,2024-03-09 16:31:41+00:00,2024-03-12 09:17:11+00:00,2.698263888888889,0,bug;CI,https://github.com/scrapy/scrapy/issues/6286,2024-03-12 09:17:11+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6258,Proxy tests don't use tests/keys/mitmproxy-ca.pem,2024-02-29 08:34:22+00:00,2024-02-29 12:12:02+00:00,0.1511574074074074,2,bug;CI,https://github.com/scrapy/scrapy/issues/6258,2024-02-29 12:12:02+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6214,"When using mongodb MotorClient with scrapy, async with await will introduce Runtime error",2024-02-02 12:27:28+00:00,2024-02-02 13:54:05+00:00,0.0601504629629629,11,bug;needs more info;asyncio,https://github.com/scrapy/scrapy/issues/6214,2024-02-02 13:54:05+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6207,Document the deprecation and removal of response_httprepr,2024-01-17 08:48:41+00:00,2024-02-05 11:52:03+00:00,19.127337962962965,6,bug;docs,https://github.com/scrapy/scrapy/issues/6207,2024-02-05 11:52:03+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6204,PyPy tests fail,2024-01-12 12:41:43+00:00,2024-01-12 17:50:42+00:00,0.2145717592592592,1,bug;CI,https://github.com/scrapy/scrapy/issues/6204,2024-01-12 17:50:43+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6195,The first rule in a robots.txt with BOM will be ignored,2024-01-04 19:48:48+00:00,2025-10-15 14:15:08+00:00,649.7682870370371,10,bug;good first issue,https://github.com/scrapy/scrapy/issues/6195,2025-10-15 14:15:09+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6160,scrapy shell breaks with ipython >= 8.18.0 and AsyncioSelectorReactor,2023-11-28 10:24:12+00:00,2024-01-05 20:04:07+00:00,38.40271990740741,6,bug;asyncio,https://github.com/scrapy/scrapy/issues/6160,2024-01-05 20:04:07+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6121,Scheduler initializes disk queue even if `JOBDIR` is empty string,2023-10-24 17:12:21+00:00,2023-10-31 13:37:27+00:00,6.850763888888888,0,bug;good first issue,https://github.com/scrapy/scrapy/issues/6121,2023-10-31 13:37:27+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6056,Dropping is_botocore wasn't documented,2023-09-20 10:20:20+00:00,2023-09-22 08:12:22+00:00,1.9111342592592595,2,bug;good first issue;docs,https://github.com/scrapy/scrapy/issues/6056,2023-09-22 08:12:22+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6044,PyPy tests crash,2023-09-12 07:25:07+00:00,2023-09-12 14:18:27+00:00,0.287037037037037,3,bug;CI;upstream issue,https://github.com/scrapy/scrapy/issues/6044,2023-09-12 14:18:27+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6024,Problem with Twisted AttributeError: 'EPollReactor' object has no attribute '_handleSignals',2023-08-29 00:04:21+00:00,2023-10-17 13:08:25+00:00,49.54449074074074,8,bug,https://github.com/scrapy/scrapy/issues/6024,2023-10-17 13:08:25+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,6008,"The ""item-pipeline"" section example of the docs was not updated.",2023-08-10 07:50:31+00:00,2023-08-10 11:48:45+00:00,0.1654398148148148,0,bug;good first issue;docs,https://github.com/scrapy/scrapy/issues/6008,2023-08-10 11:48:45+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5992,NotConfigured logging breaks when the component is added by class object,2023-08-01 12:50:59+00:00,2023-08-01 18:19:00+00:00,0.2277893518518518,0,bug;good first issue,https://github.com/scrapy/scrapy/issues/5992,2023-08-01 18:19:00+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5990,"Requesting a site by its IP address instead of hostname raises OpenSSL.SSL.Error: [('SSL routines', '', 'tlsv1 alert internal error')]",2023-07-28 07:12:16+00:00,2026-06-09 08:40:02+00:00,1047.0609490740742,5,bug;https,https://github.com/scrapy/scrapy/issues/5990,2026-06-09 08:40:02+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5989,"type annotation of ""headers"" argument of scrapy.Request is incomplete",2023-07-26 12:01:33+00:00,2023-10-17 17:07:14+00:00,83.2122800925926,1,bug;typing,https://github.com/scrapy/scrapy/issues/5989,2023-10-17 17:07:14+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5961,Fixing the dirty reactor errors,2023-06-25 10:08:49+00:00,2026-03-27 18:46:20+00:00,1006.359386574074,2,bug;CI,https://github.com/scrapy/scrapy/issues/5961,2026-03-27 18:46:20+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5959,BaseSettings.pop method throws KeyError even if default value is provided,2023-06-21 17:03:40+00:00,2023-06-24 14:23:19+00:00,2.8886458333333334,4,bug,https://github.com/scrapy/scrapy/issues/5959,2023-06-24 14:23:19+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5957,Investigate/fix test_start_requests_laziness(),2023-06-20 17:18:38+00:00,2023-08-08 17:19:15+00:00,49.00042824074074,1,bug;CI,https://github.com/scrapy/scrapy/issues/5957,2023-08-08 17:19:15+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5936,Docs involving Request.cookies are inaccurate,2023-05-18 15:00:43+00:00,2023-10-02 16:40:28+00:00,137.06927083333332,3,bug;docs,https://github.com/scrapy/scrapy/issues/5936,2023-10-02 16:40:28+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5933,test_s3_export fails on Windows/asyncio,2023-05-15 10:43:28+00:00,2023-06-25 09:41:24+00:00,40.95689814814815,1,bug;Windows;CI,https://github.com/scrapy/scrapy/issues/5933,2023-06-25 09:41:24+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5932,_store_in_thread must not receive a closed file when using postprocessing plugins,2023-05-15 08:24:07+00:00,2024-02-21 13:27:43+00:00,282.21083333333337,2,bug,https://github.com/scrapy/scrapy/issues/5932,2024-02-21 13:27:43+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5886,scrapy doesn't see project settings while debugging spiders in vscode,2023-04-05 12:11:26+00:00,2023-05-02 19:05:32+00:00,27.287569444444443,1,bug;docs;needs more info,https://github.com/scrapy/scrapy/issues/5886,2023-05-02 19:05:32+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5878,Scrapy docs: 'make htmlview' does not work,2023-03-28 03:22:04+00:00,2023-03-29 08:06:09+00:00,1.1972800925925926,1,bug;good first issue,https://github.com/scrapy/scrapy/issues/5878,2023-03-29 08:06:10+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5875,Fix broken JavaScript reference in the docs,2023-03-27 11:07:45+00:00,2023-03-28 10:05:48+00:00,0.9569791666666668,0,bug;good first issue;docs,https://github.com/scrapy/scrapy/issues/5875,2023-03-28 10:05:49+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5874,Scrapy does not decode base64 MD5 checksum from GCS,2023-03-27 05:55:22+00:00,2023-04-11 16:25:43+00:00,15.437743055555556,12,bug;good first issue,https://github.com/scrapy/scrapy/issues/5874,2023-04-11 16:25:43+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5872,get_func_args does not fully work in CPython,2023-03-26 15:22:09+00:00,2023-04-13 09:44:22+00:00,17.765428240740743,2,bug,https://github.com/scrapy/scrapy/issues/5872,2023-04-13 09:44:22+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5857,TLS logging broken with new cryptography,2023-03-24 15:01:33+00:00,2023-03-27 10:44:46+00:00,2.821678240740741,2,bug;good first issue;https,https://github.com/scrapy/scrapy/issues/5857,2023-03-27 10:44:46+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5831,Asyncio event loop handling results in hang in scrapy shell with scrapy-playwright,2023-02-16 07:04:15+00:00,2023-03-14 08:31:15+00:00,26.06041666666667,0,bug;asyncio,https://github.com/scrapy/scrapy/issues/5831,2023-03-14 08:31:15+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5825,Tests fail/hang after merging #5816,2023-02-04 20:42:58+00:00,2023-02-14 08:40:40+00:00,9.49840277777778,0,bug;CI,https://github.com/scrapy/scrapy/issues/5825,2023-02-14 08:40:40+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5819,Scrapy parse doesn't support async callbacks with yield,2023-01-31 11:28:32+00:00,2023-03-10 15:20:17+00:00,38.1609375,2,bug;asyncio,https://github.com/scrapy/scrapy/issues/5819,2023-03-10 15:20:17+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5811,`BaseSettings.setdefault` does nothing,2023-01-28 00:18:46+00:00,2023-03-07 09:27:01+00:00,38.38072916666667,5,bug;good first issue,https://github.com/scrapy/scrapy/issues/5811,2023-03-07 09:27:01+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5785,pypy3-pinned OpenSSL error,2023-01-06 14:08:19+00:00,2023-01-07 19:48:41+00:00,1.236365740740741,0,bug;CI,https://github.com/scrapy/scrapy/issues/5785,2023-01-07 19:48:41+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5765,AsyncioTest failures,2022-12-19 08:42:09+00:00,2023-01-06 18:51:09+00:00,18.422916666666666,1,bug;CI;asyncio,https://github.com/scrapy/scrapy/issues/5765,2023-01-06 18:51:09+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5762,reppy problems in CI,2022-12-15 14:32:47+00:00,2023-01-02 15:13:46+00:00,18.028460648148148,0,bug;CI,https://github.com/scrapy/scrapy/issues/5762,2023-01-02 15:13:46+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5750,test_follow_whitespace_* tests broken by new w3lib,2022-12-09 13:41:40+00:00,2022-12-12 18:49:25+00:00,3.2137152777777778,2,bug;CI,https://github.com/scrapy/scrapy/issues/5750,2022-12-12 18:49:25+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5749,Fix CI for the tox 4.0 changes,2022-12-09 07:17:29+00:00,2023-01-06 18:53:21+00:00,28.48324074074074,2,bug;CI,https://github.com/scrapy/scrapy/issues/5749,2023-01-06 18:53:21+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5740,asyncio exception in scrapy shell,2022-11-29 18:32:23+00:00,2022-12-15 05:22:02+00:00,15.451145833333332,3,bug;help wanted;Windows;asyncio,https://github.com/scrapy/scrapy/issues/5740,2022-12-15 05:22:02+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5709,"scrapy -h outputs a stray ""commands""",2022-11-09 09:31:44+00:00,2022-11-10 14:38:48+00:00,1.2132407407407408,0,bug;good first issue,https://github.com/scrapy/scrapy/issues/5709,2022-11-10 14:38:48+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5707,Possibly contradictory documentation about propagation of `Response.request`,2022-11-08 09:26:05+00:00,2023-06-21 18:05:41+00:00,225.3608333333333,8,bug;docs,https://github.com/scrapy/scrapy/issues/5707,2023-06-21 18:05:41+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5685,DeprecationWarning: There is no current event loop,2022-10-20 07:25:25+00:00,2022-10-27 12:02:13+00:00,7.192222222222223,7,bug;cleanup;asyncio,https://github.com/scrapy/scrapy/issues/5685,2022-10-27 12:02:13+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5612,A test fails with new w3lib,2022-08-29 07:02:15+00:00,2022-09-07 07:58:12+00:00,9.038854166666669,0,bug;CI,https://github.com/scrapy/scrapy/issues/5612,2022-09-07 07:58:12+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5602,Clarify the return type of callbacks,2022-08-18 05:28:21+00:00,2022-10-02 19:19:09+00:00,45.57694444444444,2,bug;good first issue;docs,https://github.com/scrapy/scrapy/issues/5602,2022-10-02 19:19:09+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5515,Response.headers loses data on multiple values,2022-06-06 11:25:01+00:00,2022-06-27 18:03:01+00:00,21.27638888888889,0,bug,https://github.com/scrapy/scrapy/issues/5515,2022-06-27 18:03:01+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5500,Postprocessing feeds do not work for S3 feed storage,2022-05-14 02:59:10+00:00,2023-04-11 11:06:14+00:00,332.3382407407408,1,bug,https://github.com/scrapy/scrapy/issues/5500,2023-04-11 11:06:14+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5464,2.6 introduced an undocumented field rename in request serialization,2022-04-05 12:38:17+00:00,2022-04-13 17:17:44+00:00,8.1940625,4,bug;docs,https://github.com/scrapy/scrapy/issues/5464,2022-04-13 17:17:45+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5454,test_proxy_connect.py hangs with mitmproxy 8.0.0 (affecting 3.8 tests),2022-03-21 06:16:36+00:00,2024-01-12 10:26:41+00:00,662.1736689814815,4,bug;CI,https://github.com/scrapy/scrapy/issues/5454,2024-01-12 10:26:41+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5444,-o - broken in 2.6,2022-03-08 08:19:36+00:00,2022-03-15 10:31:07+00:00,7.091331018518518,0,bug,https://github.com/scrapy/scrapy/issues/5444,2022-03-15 10:31:07+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5437,CLOSESPIDER_TIMEOUT problem.,2022-03-03 13:16:39+00:00,2022-04-08 09:55:06+00:00,35.860034722222224,9,bug,https://github.com/scrapy/scrapy/issues/5437,2022-04-08 09:55:06+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5435,2.6.0 breaks calling multiple Spider in CrawlerProcess(),2022-03-02 09:58:06+00:00,2022-04-07 15:00:09+00:00,36.20975694444444,11,bug,https://github.com/scrapy/scrapy/issues/5435,2022-04-07 15:00:09+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5425,ImportError: cannot import name 'soft_unicode' from 'markupsafe',2022-02-22 13:50:45+00:00,2022-02-23 18:52:18+00:00,1.2094097222222222,3,bug;CI,https://github.com/scrapy/scrapy/issues/5425,2022-02-23 18:52:18+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5424,scrapy parse doesn't support async callbacks,2022-02-21 10:50:47+00:00,2022-10-15 08:11:07+00:00,235.8891203703704,2,bug;asyncio,https://github.com/scrapy/scrapy/issues/5424,2022-10-15 08:11:07+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5414,Change external link (for robots.txt parser comparison) in docs to a more lasting page,2022-02-13 08:42:54+00:00,2022-02-14 18:16:53+00:00,1.398599537037037,2,bug;good first issue;docs,https://github.com/scrapy/scrapy/issues/5414,2022-02-14 18:16:53+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5404,tests/test_command_check.py::CheckCommandTest depends on example.com,2022-02-08 18:09:45+00:00,2022-02-10 09:50:12+00:00,1.6530902777777776,2,bug;CI,https://github.com/scrapy/scrapy/issues/5404,2022-02-10 09:50:12+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5402,API documentation links seem broken,2022-02-08 17:29:58+00:00,2025-01-08 11:00:07+00:00,1064.7292708333332,1,bug;docs,https://github.com/scrapy/scrapy/issues/5402,2025-01-08 11:00:07+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5400,Tests broken with Twisted 22.1.0,2022-02-07 13:48:23+00:00,2022-02-08 19:06:25+00:00,1.2208564814814815,2,bug;CI,https://github.com/scrapy/scrapy/issues/5400,2022-02-08 19:06:25+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5391,Incorrect initialization of `csviter` in `scrapy.spiders.feed.CSVFeedSpider`,2022-02-05 13:32:04+00:00,2022-02-08 13:57:19+00:00,3.0175347222222224,0,bug;good first issue,https://github.com/scrapy/scrapy/issues/5391,2022-02-08 13:57:19+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5386,Fix SMTP STARTTLS for Twisted >= 21.2.0,2022-02-01 16:09:00+00:00,2023-01-19 18:44:59+00:00,352.10832175925924,14,bug;good first issue,https://github.com/scrapy/scrapy/issues/5386,2023-01-19 18:45:00+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5383,Type error when we try to retrieve the `FEEDS` setting via CLI and it has a `Path` objects as a key,2022-01-30 11:41:20+00:00,2022-02-04 08:57:57+00:00,4.886539351851852,2,bug,https://github.com/scrapy/scrapy/issues/5383,2022-02-04 08:57:58+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5379,Proxy + invalid domain makes Downloader stuck,2022-01-26 07:06:54+00:00,2026-04-14 15:13:23+00:00,1539.337835648148,3,bug,https://github.com/scrapy/scrapy/issues/5379,2026-04-14 15:13:23+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5323,Warning: Unable to determine whether or not callable is a generator with a return value [unable to parse decorated class methods],2021-11-17 04:06:32+00:00,2022-10-26 07:47:10+00:00,343.1532175925926,2,bug,https://github.com/scrapy/scrapy/issues/5323,2022-10-26 07:47:10+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5319,Open in Browser `<base>` replacement will fail if `<head>` has attributes,2021-11-15 10:09:46+00:00,2021-12-21 12:49:32+00:00,36.11094907407408,1,bug,https://github.com/scrapy/scrapy/issues/5319,2021-12-21 12:49:32+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5306,macOS Python 3.10 tests always fail,2021-10-31 10:25:59+00:00,2024-10-16 19:32:30+00:00,1081.3795254629629,7,bug;macOS,https://github.com/scrapy/scrapy/issues/5306,2024-10-16 19:32:31+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5298,Tests failing with new Sybil,2021-10-27 14:35:27+00:00,2021-11-04 14:00:14+00:00,7.975543981481482,4,bug;CI,https://github.com/scrapy/scrapy/issues/5298,2021-11-04 14:00:15+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5286,HTTPS TorGuard proxies time out,2021-10-20 19:11:23+00:00,2022-03-08 09:22:57+00:00,138.59136574074074,16,bug,https://github.com/scrapy/scrapy/issues/5286,2022-03-08 09:22:57+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5273,Doctest failure,2021-10-12 12:53:24+00:00,2021-10-12 17:20:09+00:00,0.1852430555555555,2,bug;good first issue;docs;CI,https://github.com/scrapy/scrapy/issues/5273,2021-10-12 17:20:09+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5237,Scrapy > 2.3 prevents passing callback in cb_kwargs,2021-08-31 14:26:16+00:00,2021-10-01 07:50:42+00:00,30.725300925925925,3,bug,https://github.com/scrapy/scrapy/issues/5237,2021-10-01 07:50:42+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5220,XPath tutorial xpathdemo live widget does not display Result,2021-08-01 08:48:29+00:00,2025-01-14 11:44:44+00:00,1262.1223958333333,5,bug;docs;upstream issue,https://github.com/scrapy/scrapy/issues/5220,2025-01-14 11:44:44+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5212,Test failures on 3.10,2021-07-20 07:44:51+00:00,2021-08-11 09:19:51+00:00,22.065972222222225,0,bug;CI,https://github.com/scrapy/scrapy/issues/5212,2021-08-11 09:19:51+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5180,versionadded inside a warning in CrawlSpider docs,2021-06-15 08:58:17+00:00,2021-06-29 12:54:23+00:00,14.163958333333332,1,bug;good first issue;docs,https://github.com/scrapy/scrapy/issues/5180,2021-06-29 12:54:23+00:00,,,,,,,,False,manual_or_unknown
